Nombre,Municipio,Categoria,Modalidad,Email,Telefono,Web,Score_Responsabilidad,Motivo_Sector,Motivo_Arraigo,Motivo_Capacidad,Evidencia_Noticias,Analisis_Raw
VT-319826BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319827BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319828BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319829BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319830BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319831BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319832BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319833BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319834BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319835BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319836BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319837BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319838BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319839BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319840BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319841BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319842BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319843BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319844BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319845BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319846BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319847BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319848BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319849BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319850BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319851BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319852BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319853BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319854BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319855BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319856BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319857BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319858BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319859BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319860BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319861BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319862BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319863BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319864BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319865BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319866BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319867BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319868BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319869BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319870BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319871BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319872BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319873BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319874BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319875BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319876BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-319877BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
